analysis,label,pathway,n_genes_in_model,cohens_d,null_mean_abs_d,null_q95_abs_d,p_empirical,p_floor,n_draws,model
meta_analysis,CICQ,Fatty acid metabolism/ Peroxisome (ivory),20,0.38291489641723575,0.6761310793125996,1.6952177254504557,0.6486210418794689,0.0010214504596527069,978,yugene
meta_analysis,CICQ,Innate immunity/ Inflammation (turquoise),238,1.4403852273283497,0.7090837387479882,1.6671019124992392,0.1048951048951049,0.000999000999000999,1000,yugene
meta_analysis,CICQ,Interferon signaling (darkmagenta),45,-0.50703462436243,0.6927059252303963,1.6675860047867799,0.5554445554445554,0.000999000999000999,1000,yugene
meta_analysis,CICQ,Mitochondrial translation/ OxPhos (pink),186,-1.6429951917606802,0.741310977837159,1.7210017363733652,0.06793206793206794,0.000999000999000999,1000,yugene
meta_analysis,CICQ,Muscle contraction/ Cytoskeleton/ Glycolysis (blue),92,-0.9631188885982224,0.7297426592956994,1.8618188054780695,0.3016983016983017,0.000999000999000999,1000,yugene
meta_analysis,CICQ,OxPhos/ Heme metabolism (white),65,0.4554916279363198,0.6718969004776759,1.5872653207924974,0.5834165834165834,0.000999000999000999,1000,yugene
meta_analysis,CICQ,Protein folding/ Translation (plum1),21,-0.41280711442753315,0.6640378683447204,1.6519434397607888,0.6265182186234818,0.0010121457489878543,987,yugene
meta_analysis,CICQ,Protein processing in ER/ UPR (darkslateblue),23,0.7169436798378084,0.6904134494629833,1.6623495706257314,0.4131313131313131,0.00101010101010101,989,yugene
meta_analysis,CICQ,VEGF signaling (sienna3),45,-0.06655659045133308,0.6957267699769668,1.6766683261018906,0.947,0.001,999,yugene
meta_analysis,CICQ,mRNA splicing (darkred),79,1.0961047460096636,0.7012089616423047,1.7044640347607578,0.2137862137862138,0.000999000999000999,1000,yugene
meta_analysis,SSCQ,Adaptive immunity/ T cell signaling (darkgreen),73,-0.8883757684653515,0.566845342875384,1.359481476369654,0.2097902097902098,0.000999000999000999,1000,yugene
meta_analysis,SSCQ,Cell cycle/ DNA replication (green),117,0.7304535016207508,0.5923034065410486,1.3735380234181673,0.32667332667332666,0.000999000999000999,1000,yugene
meta_analysis,SSCQ,Chromatin modification (orange),169,-1.6190043075300655,0.5940910736547833,1.4106222726654036,0.016983016983016984,0.000999000999000999,1000,yugene
meta_analysis,SSCQ,ECM organization/ EMT (brown4),75,0.8261846926607912,0.5657282982222087,1.3796147970084138,0.24275724275724275,0.000999000999000999,1000,yugene
meta_analysis,SSCQ,Fatty acid metabolism/ Peroxisome (ivory),20,0.09047477495426982,0.5717080489234447,1.46740486717608,0.8937691521961185,0.0010214504596527069,978,yugene
meta_analysis,SSCQ,Innate immunity/ Inflammation (turquoise),238,1.1248272913530144,0.5768231419219032,1.4076681316682451,0.12887112887112886,0.000999000999000999,1000,yugene
meta_analysis,SSCQ,Interferon signaling (darkmagenta),45,-0.041091599409511494,0.5532630169583229,1.285992646992145,0.954045954045954,0.000999000999000999,1000,yugene
meta_analysis,SSCQ,Mitochondrial translation/ OxPhos (pink),186,-1.249002288171317,0.5819501531453583,1.3720362340995804,0.07592407592407592,0.000999000999000999,1000,yugene
meta_analysis,SSCQ,Muscle contraction/ Cytoskeleton/ Glycolysis (blue),92,-0.8633580937817954,0.5588323695381759,1.3933737559185402,0.22677322677322678,0.000999000999000999,1000,yugene
meta_analysis,SSCQ,OxPhos/ Heme metabolism (white),65,-0.4006208567142684,0.5559697141910158,1.3325337594185183,0.5724275724275725,0.000999000999000999,1000,yugene
meta_analysis,SSCQ,Protein folding/ Translation (plum1),21,0.6792860654200445,0.5544062495124835,1.411498426894574,0.32694248234106965,0.0010090817356205853,990,yugene
meta_analysis,SSCQ,Protein processing in ER/ UPR (darkslateblue),23,-0.09041370393925742,0.5625823530079871,1.4101475331835953,0.8970736629667003,0.0010090817356205853,990,yugene
meta_analysis,SSCQ,VEGF signaling (sienna3),45,0.9360818906323978,0.5597670982448628,1.3471889992593011,0.172,0.001,999,yugene
meta_analysis,SSCQ,mRNA splicing (darkred),79,0.05561225269033391,0.5444942749687962,1.3476875131079886,0.9430569430569431,0.000999000999000999,1000,yugene
meta_analysis,RS,Adaptive immunity/ T cell signaling (darkgreen),73,0.36172971251156033,0.773203524156359,1.8970271028696335,0.6863136863136863,0.000999000999000999,1000,yugene
meta_analysis,RS,Cell cycle/ DNA replication (green),117,1.5325495479279665,0.7829661365170011,1.9187328682366707,0.1258741258741259,0.000999000999000999,1000,yugene
meta_analysis,RS,Chromatin modification (orange),169,-1.0975151582639624,0.7559418721754775,1.8198784683030098,0.2627372627372627,0.000999000999000999,1000,yugene
meta_analysis,RS,ECM organization/ EMT (brown4),75,-0.33581730277115457,0.7577548794035343,1.811621632807098,0.7402597402597403,0.000999000999000999,1000,yugene
meta_analysis,RS,Fatty acid metabolism/ Peroxisome (ivory),20,0.5126475319879009,0.771063115213172,1.9183974908524093,0.5819672131147541,0.0010245901639344263,975,yugene
meta_analysis,RS,Innate immunity/ Inflammation (turquoise),238,2.415464696224309,0.7648017690190442,1.7971344367422972,0.007992007992007992,0.000999000999000999,1000,yugene
meta_analysis,RS,Interferon signaling (darkmagenta),45,-0.10982059086608378,0.7875408964899244,1.9016883171970589,0.9050949050949051,0.000999000999000999,1000,yugene
meta_analysis,RS,Mitochondrial translation/ OxPhos (pink),186,1.0115240344595655,0.7842704470516437,1.9303420183908038,0.2957042957042957,0.000999000999000999,1000,yugene
meta_analysis,RS,Muscle contraction/ Cytoskeleton/ Glycolysis (blue),92,-1.2009411831254313,0.7964709824156709,1.9116559361666912,0.24275724275724275,0.000999000999000999,1000,yugene
meta_analysis,RS,OxPhos/ Heme metabolism (white),65,-1.7156174426547508,0.7951626062584715,1.8814234707622481,0.08091908091908091,0.000999000999000999,1000,yugene
meta_analysis,RS,Protein folding/ Translation (plum1),21,-1.2750052952339146,0.7786112314164935,2.023420752573843,0.17961654894046417,0.0010090817356205853,990,yugene
meta_analysis,RS,Protein processing in ER/ UPR (darkslateblue),23,0.04553474277746635,0.784727691436525,2.0295066497069527,0.9646821392532795,0.0010090817356205853,990,yugene
meta_analysis,RS,VEGF signaling (sienna3),45,0.2543738570878008,0.7761300824136165,1.8063111177589184,0.799,0.001,999,yugene
meta_analysis,RS,mRNA splicing (darkred),79,-0.48118395676287024,0.7839120270404404,1.961603303117882,0.6093906093906094,0.000999000999000999,1000,yugene
meta_analysis,SIPS,Adaptive immunity/ T cell signaling (darkgreen),73,-1.0739021196576082,0.5857962628086354,1.4172575612437195,0.13486513486513488,0.000999000999000999,1000,yugene
meta_analysis,SIPS,Cell cycle/ DNA replication (green),117,1.4481856589772673,0.6103647442118206,1.5012804969187152,0.061938061938061936,0.000999000999000999,1000,yugene
meta_analysis,SIPS,Chromatin modification (orange),169,-0.413144390509624,0.6113140176849171,1.447290547503623,0.6163836163836164,0.000999000999000999,1000,yugene
meta_analysis,SIPS,ECM organization/ EMT (brown4),75,0.6656266413485188,0.5688811071107384,1.4089182578831334,0.35864135864135865,0.000999000999000999,1000,yugene
meta_analysis,SIPS,Fatty acid metabolism/ Peroxisome (ivory),20,-0.10665352374279215,0.6012073827295159,1.576007218931774,0.8998978549540347,0.0010214504596527069,978,yugene
meta_analysis,SIPS,Innate immunity/ Inflammation (turquoise),238,1.2740155207389168,0.628536657970565,1.5220974204390443,0.1008991008991009,0.000999000999000999,1000,yugene
meta_analysis,SIPS,Interferon signaling (darkmagenta),45,-1.2126901729497848,0.5512055665286726,1.4100087032169175,0.08791208791208792,0.000999000999000999,1000,yugene
meta_analysis,SIPS,Mitochondrial translation/ OxPhos (pink),186,0.5586170803084325,0.625272962618968,1.4820911188695647,0.4975024975024975,0.000999000999000999,1000,yugene
meta_analysis,SIPS,Muscle contraction/ Cytoskeleton/ Glycolysis (blue),92,0.8171107071473965,0.6139143736078099,1.4796177173289142,0.2867132867132867,0.000999000999000999,1000,yugene
meta_analysis,SIPS,OxPhos/ Heme metabolism (white),65,-0.2862299256988815,0.5836485460552713,1.4478173128036018,0.6933066933066933,0.000999000999000999,1000,yugene
meta_analysis,SIPS,Protein folding/ Translation (plum1),21,0.4214558121513052,0.5505576055731058,1.3858345519062425,0.5429726996966633,0.0010111223458038423,988,yugene
meta_analysis,SIPS,Protein processing in ER/ UPR (darkslateblue),23,0.2970325113692166,0.590941776710228,1.4681136353818574,0.6750756811301716,0.0010090817356205853,990,yugene
meta_analysis,SIPS,VEGF signaling (sienna3),45,1.346530385441271,0.5818168716870121,1.4828363454598796,0.078,0.001,999,yugene
meta_analysis,SIPS,mRNA splicing (darkred),79,-0.962815226809745,0.5841709021379929,1.4632893658275767,0.17682317682317683,0.000999000999000999,1000,yugene
meta_analysis,OIS,Adaptive immunity/ T cell signaling (darkgreen),73,0.2805985247786197,0.7318660706827325,1.964600645545881,0.7362637362637363,0.000999000999000999,1000,yugene
meta_analysis,OIS,Cell cycle/ DNA replication (green),117,1.5567103818882613,0.7462934142077376,2.0194183959376026,0.11188811188811189,0.000999000999000999,1000,yugene
meta_analysis,OIS,Chromatin modification (orange),169,0.03656815498861992,0.8163502611046883,2.0654513550581743,0.967032967032967,0.000999000999000999,1000,yugene
meta_analysis,OIS,ECM organization/ EMT (brown4),75,-0.8195913216932034,0.7391310347491239,1.9174435612950325,0.34865134865134867,0.000999000999000999,1000,yugene
meta_analysis,OIS,Fatty acid metabolism/ Peroxisome (ivory),20,1.0862172635876162,0.6721356544959531,1.8319220848415012,0.18135245901639344,0.0010245901639344263,975,yugene
meta_analysis,OIS,Innate immunity/ Inflammation (turquoise),238,0.7728583489150406,0.7858707298224027,1.9523551485111892,0.42157842157842157,0.000999000999000999,1000,yugene
meta_analysis,OIS,Interferon signaling (darkmagenta),45,-0.9246273535292878,0.7025781604490247,1.8755476809695497,0.2867132867132867,0.000999000999000999,1000,yugene
meta_analysis,OIS,Mitochondrial translation/ OxPhos (pink),186,1.478355653246925,0.7787219310481207,2.061025002918334,0.13886113886113885,0.000999000999000999,1000,yugene
meta_analysis,OIS,Muscle contraction/ Cytoskeleton/ Glycolysis (blue),92,0.25338115511452264,0.7706692956350858,1.985070740545949,0.7862137862137862,0.000999000999000999,1000,yugene
meta_analysis,OIS,OxPhos/ Heme metabolism (white),65,-0.4962448638253322,0.7260159438296767,1.9204899122611403,0.5634365634365635,0.000999000999000999,1000,yugene
meta_analysis,OIS,Protein folding/ Translation (plum1),21,-0.4648587023172793,0.6729248242753777,1.7125045586418957,0.5580221997981837,0.0010090817356205853,990,yugene
meta_analysis,OIS,Protein processing in ER/ UPR (darkslateblue),23,0.916611570988433,0.6764006795981249,1.7387197044364087,0.2608695652173913,0.0010111223458038423,988,yugene
meta_analysis,OIS,VEGF signaling (sienna3),45,0.4796799103731364,0.6862383750703421,1.846749279911809,0.54,0.001,999,yugene
